[WARNING] [2025-05-02 20:32:25] Potentially unused Composer dependency: ext-mysqli
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\vendor\js\swiper-bundle.min.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\vendor\lightbox2\dist\js\lightbox-plus-jquery.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\vendor\lightbox2\dist\js\lightbox-plus-jquery.min.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\vendor\perfect-scrollbar\perfect-scrollbar.min.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\vendor\slick\slick.min.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\vendor\sweetalert\sweetalert.min.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\vendor\vector-map\jquery.vmap.min.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_dependencies_20250502_201251\node_modules\jquery\src\manipulation\setGlobalEval.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_dependencies_20250502_201251\node_modules\jquery\src\manipulation\_evalUrl.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates\js\bootstrap.esm.min.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates\js\jquery.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194718\event.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194718\foundation.min.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\bootstrap.esm.min.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\bootstrap.min.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\Chart.bundle.min.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\fullcalendar.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\fullcalendar.min.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\gcal.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\jquery-3.2.1.min.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\jquery-ui.min.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\jquery.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\jquery.min.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\jquery.vmap.min.js
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\lightbox-plus-jquery.js
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\lightbox-plus-jquery.min.js
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\moment.min.js
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\owl.carousel.min.js
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\perfect-scrollbar.min.js
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\script.js
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\select2.min.js
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\slick.min.js
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\sweetalert.min.js
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\swiper-bundle.min.js
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\node_modules\jquery\src\core.js
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\node_modules\owl.carousel\docs\assets\js\foundation.min.js
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\node_modules\owl.carousel\docs\assets\vendors\highlight.js
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\bootstrap.esm.min.js
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\bootstrap.min.js
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\Chart.bundle.min.js
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\core.js
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\foundation.min.js
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\fullcalendar.js
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\fullcalendar.min.js
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\gcal.js
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\highlight.js
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\jquery.js
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\jquery.min.js
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\jquery.vmap.min.js
